15344,,Nicolas Ruiz Metropolitanos | SUD,64,RW RM ST,200,PAC 67,SHO 66,PAS 61,DRI 64,DEF 29,PHY 62,2,3,M/M,Right,1588
15345,,Dominik Becker Saarbrucken | GER 3,64,CB RB,250,PAC 67,SHO 34,PAS 48,DRI 52,DEF 63,PHY 67,2,2,M/M,Right,1457
15346,,Couhaib Driouech Excelsior | NED 1,64,RM LM RW,1.6K,PAC 85,SHO 55,PAS 51,DRI 70,DEF 25,PHY 60,3,3,H/M,Left,1503
15347,,Egil Selvik FK Haugesund | NOR 1,64,GK,200,DIV 65,HAN 63,KIC 61,REF 65,SPD 18,POS 63,1,2,M/M,Left,561
15348,,Diego Calcaterra San Lorenzo | ARG 1,64,CB CDM,3K,PAC 56,SHO 33,PAS 45,DRI 50,DEF 65,PHY 69,2,3,L/M,Right,1385
15349,,Giacomo Ricci Bari | ITA 2,64,LB LWB,350,PAC 65,SHO 34,PAS 46,DRI 58,DEF 64,PHY 64,2,2,L/M,Right,1499
15350,,Emerson Rodriguez  Inter Miami CF | MLS,64,LM RM LW,10K,PAC 78,SHO 56,PAS 55,DRI 69,DEF 23,PHY 49,4,2,M/M,Right,1429
15351,,Ibrahim Yilmaz Istanbulspor | TUR 1,64,CF ST,8K,PAC 71,SHO 61,PAS 51,DRI 65,DEF 28,PHY 62,2,2,M/M,Right,1497
15352,,Felix Strauss  SCR Altach | AUT 1,64,CB CDM CM,1.3K,PAC 68,SHO 40,PAS 55,DRI 59,DEF 61,PHY 74,2,4,M/M,Right,1553
15353,,Sandro Plechaty Rot-Weiss Essen | GER 3,64,RB RWB,200,PAC 76,SHO 56,PAS 59,DRI 63,DEF 58,PHY 64,2,2,M/M,Right,1677
15354,,Ismael Kone CF Montreal | MLS,64,CM,8.9K,PAC 78,SHO 56,PAS 58,DRI 67,DEF 53,PHY 67,3,4,H/M,Right,1630
15355,,Tawfiq Bu Haymid Al Fateh | SAU 1,64,LB LWB,200,PAC 68,SHO 58,PAS 62,DRI 65,DEF 58,PHY 69,2,2,H/H,Left,1775
15356,,Zhu Baojie Shanghai Shenhua | CHN 1,64,LM RM CM LW,3.8K,PAC 67,SHO 53,PAS 62,DRI 65,DEF 52,PHY 60,2,4,M/M,Right,1636
15357,,Curtis Main St. Mirren | SPFL,64,ST CF,200,PAC 70,SHO 62,PAS 48,DRI 58,DEF 32,PHY 83,2,3,H/M,Left,1584
15358,,Connor McLennan St. Johnstone | SPFL,64,RM CAM RW,250,PAC 81,SHO 59,PAS 58,DRI 62,DEF 45,PHY 62,3,3,H/M,Right,1616
15359,,Sebastien Ibeagha LAFC | MLS,64,CB,2.5K,PAC 70,SHO 26,PAS 46,DRI 45,DEF 64,PHY 68,2,3,L/H,Right,1338
15360,,Chris Long Crewe Alexandra | ENG 4,64,ST LM CF,200,PAC 77,SHO 63,PAS 50,DRI 64,DEF 31,PHY 67,2,3,M/L,Right,1558
15361,,Ivan Martic Univ. Craiova | ROM 1,64,RB RWB,9.2K,PAC 65,SHO 50,PAS 58,DRI 61,DEF 62,PHY 65,3,2,M/M,Right,1664
15362,,Victor Eriksson IFK Varnamo | SWE 1,64,CB,250,PAC 61,SHO 33,PAS 48,DRI 38,DEF 63,PHY 75,2,3,M/M,Right,1408
15363,,Willian Candia Olimpia | LIB,64,CM,2.3K,PAC 79,SHO 58,PAS 63,DRI 70,DEF 53,PHY 69,3,3,H/M,Right,1769
15364,,Jamal Bajandouh Al Tai | SAU 1,64,CDM CM,200,PAC 38,SHO  57,PAS 63,DRI 60,DEF 62,PHY 71,2,4,M/M,Right,1648
15365,,Sasa Balic Korona Kielce | POL 1,64,LB CB LWB,2.8K,PAC 58,SHO 38,PAS 52,DRI 57,DEF 63,PHY 72,2,3,H/H,Left,1561
15366,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
15367,,Adrien Lebeau SV Waldhof | GER 3,64,CAM LM,250,PAC 76,SHO 54,PAS 62,DRI 70,DEF 47,PHY 51,3,4,M/M,Right,1640
15368,,Ahmed Ba Masoud Al Ittihad | SAU 1,64,LB LWB LM,200,PAC 79,SHO 49,PAS 55,DRI 60,DEF 56,PHY 66,2,3,H/M,Left,1629
15369,,Daniel Pereira Austin FC | MLS,64,CDM CM,200,PAC 64,SHO 52,PAS 61,DRI 70,DEF 57,PHY 62,2,2,M/M,Right,1661
15370,,Jordan Gibson Carlisle United | ENG 4,64,RM CM RW,500,PAC 83,SHO 59,PAS 59,DRI 65,DEF 46,PHY 56,3,3,H/H,Right,1625
15371,,Kwak Yoon Ho Suwon FC | KOR 1,64,CB,5.9K,PAC 62,SHO 27,PAS 40,DRI 49,DEF 63,PHY 72,2,3,L/M,Right,1345
15372,,Aurtenetxe Miedz Legnica | POL 1,64,CB,2K,PAC 64,SHO 49,PAS 60,DRI 57,DEF 63,PHY 70,2,3,H/M,Left,1668
15373,,Betim Fazliji FC St. Pauli | GER 2,64,CB CDM,250,PAC 54,SHO 41,PAS 52,DRI 56,DEF 63,PHY 75,2,2,M/M,Right,1548
15374,,Alex Gilbey  Stevenage | ENG 4,64,CM,1.6K,PAC 77,SHO 60,PAS 60,DRI 63,DEF 61,PHY 78,3,3,H/M,Right,1820
15375,,Hamza Saghiri Viktoria Koln | GER 3,64,CDM CM,250,PAC 70,SHO 56,PAS 57,DRI 66,DEF 62,PHY 67,2,3,H/H,Right,1744
15376,,Ethan Ebanks-Landell Rochdale | ENG 4,64,CB,200,PAC 51,SHO 43,PAS 50,DRI 47,DEF 63,PHY 78,2,3,L/H,Right,1462
15377,,Roy Gelmi FC Winterthur | SUI 1,64,CB,200,PAC 69,SHO 44,PAS 52,DRI 45,DEF 62,PHY 76,2,3,M/M,Right,1559
15378,,Eiran Cashin Derby County | ENG 3,64,CB,250,PAC 60,SHO 33,PAS 48,DRI 50,DEF 66,PHY 63,2,3,M/H,Left,1451
15379,,Carljohan Eriksson Dundee United | SPFL,64,GK,10K,DIV 63,HAN 63,KIC 62,REF 65,SPD 54,POS 63,1,1,M/M,Right,703
15380,,Alex Gersbach Grenoble Foot 38 | FRA 2,64,LB LWB,7.4K,PAC 82,SHO 36,PAS 55,DRI 62,DEF 59,PHY 68,2,3,M/M,Left,1599
15381,,Wahid Faghir FC Nordsjaelland | DEN 1,64,ST CF,250,PAC 68,SHO 63,PAS 47,DRI 64,DEF 22,PHY 63,3,3,M/M,Right,1478
15382,,Wei Zhen Shanghai Port | CHN 1,64,CB,850,PAC 66,SHO 34,PAS 54,DRI 51,DEF 64,PHY 69,2,2,M/M,Right,1493
15383,,Max Reinthaler Wehen Wiesbaden | GER 3,64,CB,200,PAC 65,SHO 43,PAS 54,DRI 54,DEF 63,PHY 74,2,3,M/M,Right,1552
15384,,Modestas Vorobjovas AFC Chindia | ROM 1,64,CDM CM,200,PAC 67,SHO 50,PAS 60,DRI 55,DEF 58,PHY 74,2,3,H/H,Right,1654
15385,,Soren Reese FK Haugesund | NOR 1,64,CB,200,PAC 52,SHO 39,PAS 49,DRI 49,DEF 63,PHY 71,2,3,M/M,Left,1459
15386,,Ma Sang Hoon Seongnam FC | KOR 1,64,CB,9.6K,PAC 54,SHO 31,PAS 36,DRI 38,DEF 64,PHY 74,2,2,L/H,Right,1363
15387,,Brendan Galloway Plymouth Argyle | ENG 3,64,CB,200,PAC 69,SHO 37,PAS 54,DRI 59,DEF 63,PHY 66,2,3,H/M,Left,1548
15388,,Liam van Gelderen FC Groningen | NED 1,64,RB RWB CB,200,PAC 70,SHO  46,PAS 53,DRI 59,DEF 61,PHY 63,2,3,M/M,Right,1576
15389,,Dion Conroy Crawley Town | ENG 4,64,CB,200,PAC 55,SHO 28,PAS 50,DRI 58,DEF 62,PHY 73,2,3,M/M,Right,1441
15390,,Ramiro Sordo Newells | ARG 1,64,LW LM ST,3.3K,PAC 75,SHO 62,PAS  59,DRI 64,DEF 33,PHY 48,3,3,H/L,Right,1555
15391,,Jonas Enkerud HamKam Fotball | NOR 1,64,ST CF LW,200,PAC 67,SHO 63,PAS 50,DRI 61,DEF 25,PHY 69,3,3,M/M,Right,1487
15392,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
15393,,Hakeem Odoffin Rotherham Utd | ENG 2,64,CDM,200,PAC 71,SHO 47,PAS 57,DRI 59,DEF 63,PHY 71,2,2,M/H,Right,1597
15394,,Patryk Stepinski Widzew Lodz | POL 1,64,CB RWB,200,PAC 70,SHO 33,PAS 52,DRI 59,DEF 64,PHY 69,2,3,H/M,Right,1535
15395,,Koki Hinokio Zaglebie Lubin | POL 1,64,CAM CM,7.5K,PAC 70,SHO 59,PAS 59,DRI 69,DEF 38,PHY 50,2,3,H/M,Right,1589
15396,,Mathys Tel FC Bayern Munchen | GER 1,64,ST LM CF,350,PAC 77,SHO 62,PAS 59,DRI 70,DEF 26,PHY 58,3,3,M/M,Right,1578
15397,,Snorre Strand Nilsen Kristiansund BK | NOR 1,64,RB RWB,200,PAC 66,SHO 42,PAS 52,DRI 59,DEF 60,PHY 69,2,2,M/M,Right,1537
15398,,Maxime Sivis En Avant Guingamp | FRA 2,64,RB RWB,200,PAC 72,SHO 58,PAS 60,DRI 63,DEF 60,PHY 66,2,3,H/M,Right,1699
15399,,Marco Tol SC Cambuur | NED 1,64,CB,200,PAC 66,SHO 26,PAS 45,DRI 42,DEF 63,PHY 75,2,3,M/M,Right,1357
15400,,Gaetano Oristanio FC Volendam | NED 1,64,CAM CM,200,PAC 73,SHO 62,PAS 62,DRI 68,DEF 40,PHY 48,3,3,H/M,Left,1628
15401,,Lucas Soares Casa Pia AC | POR 1,64,RB RWB,200,PAC 74,SHO 37,PAS 54,DRI 64,DEF 63,PHY 59,2,3,M/M,Right,1581
15402,,Jo Jin Woo  Daegu FC | KOR 1,64,CB,200,PAC 58,SHO 33,PAS 39,DRI 39,DEF 63,PHY 73,2,3,L/M,Right,1350
15403,,Magnus R. Jensen AC Horsens | DEN 1,64,CB ST,200,PAC 50,SHO 49,PAS 46,DRI 51,DEF 62,PHY 76,2,2,M/M,Right,1454
15404,,Alberto CD Lugo | ESP 2,64,CB,1.4K,PAC 55,SHO 35,PAS 48,DRI 46,DEF 65,PHY 67,2,5,L/H,Right,1447
15405,,Juan Artola Burgos CF | ESP 2,64,CAM RM,300,PAC 72,SHO 57,PAS 62,DRI 69,DEF 45,PHY 55,3,3,H/M,Right,1628
15406,,Jakob Nerwinski Whitecaps FC | MLS,64,CB RB,5K,PAC 77,SHO 30,PAS 55,DRI 56,DEF 63,PHY 72,2,2,M/H,Right,1532
15407,,Kevin Jensen Kalmar FF | SWE 1,64,LW LM,200,PAC 76,SHO 60,PAS 59,DRI 68,DEF 20,PHY 49,3,3,M/M,Right,1517
15408,,David Kiki Farul Constanta | ROM 1,64,LB LWB,250,PAC 69,SHO 48,PAS 57,DRI 63,DEF 59,PHY 71,2,3,H/M,Left,1634
15409,,Oguz Aydin Alanyaspor | TUR 1,64,LM LW,250,PAC 70,SHO 62,PAS 55,DRI 64,DEF 31,PHY 53,2,3,H/L,Right,1485
15410,,Bruno Rodrigues SC Braga | POR 1,64,CB,1.9K,PAC 55,SHO 32,PAS 43,DRI 44,DEF 66,PHY 67,2,3,M/H,Right,1387
15411,,Moritz-Broni Kwarteng 1. FC Magdeburg | GER 2,64,CAM RW LW,200,PAC 74,SHO 59,PAS 60,DRI 68,DEF 30,PHY 42,4,3,M/M,Right,1510
15412,,Ousmane Fane Morecambe | ENG 3,64,CDM,3.1K,PAC 59,SHO 46,PAS 55,DRI 55,DEF 61,PHY 78,2,2,M/H,Right,1540
15413,,Vasilios Xenopoulos Panathinaikos | GRE 1,64,GK,200,DIV 67,HAN 59,KIC 57,REF 68,SPD 30,POS 64,1,3,M/M,Right,713
15414,,Karol Danielak Widzew Lodz | POL 1,64,RM RWB CF RW,7.9K,PAC 73,SHO 60,PAS 60,DRI 64,DEF 45,PHY 63,2,3,M/M,Right,1664
15415,,Tomas Lecanda Aldosivi | ARG 1,64,CB RWB RB,10K,PAC 65,SHO 44,PAS 51,DRI 53,DEF 64,PHY 64,2,2,H/M,Right,1518
15416,,Kim Min Hyeok Seongnam FC | KOR 1,64,CM RM,3.3K,PAC 60,SHO 60,PAS 60,DRI 63,DEF 43,PHY 73,2,4,H/M,Right,1651
15417,,Ignacio Don Libertad | LIB,64,GK,4.4K,DIV 61,HAN 62,KIC 60,REF 65,SPD 47,POS 62,1,2,M/M,Right,871
15418,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
15419,,Stuart O'Keefe Gillingham | ENG 4,64,CM CDM,200,PAC 50,SHO 57,PAS 59,DRI 65,DEF 62,PHY 69,2,3,M/H,Right,1688
15420,,Osarenren Okungbowa WSG Tirol | AUT 1,64,CB CDM,200,PAC 71,SHO 46,PAS 57,DRI 60,DEF 62,PHY 74,2,3,H/M,Left,1650
15421,,Filip Twardzik LASK | AUT 1,64,CB LB LM,4.4K,PAC 57,SHO 56,PAS 64,DRI 60,DEF 63,PHY 69,2,2,M/M,Left,1707
15422,,Jaouen Hadjam Paris FC | FRA 2,64,LB LWB LM,3K,PAC 77,SHO 49,PAS 58,DRI 65,DEF 57,PHY 72,3,3,M/M,Left,1670
15423,,Robbie Robinson Inter Miami CF | MLS,64,LM ST LW,250,PAC 81,SHO 61,PAS 51,DRI 65,DEF 31,PHY 61,2,2,H/M,Right,1517
15424,,Scott Galloway Melbourne City | AUS 1,64,RB RWB LB,200,PAC 73,SHO 51,PAS 58,DRI 63,DEF 59,PHY 71,2,4,H/M,Right,1664
15425,,Abdullah Al Hafith Al Wehda | SAU 1,64,CB,200,PAC 33,SHO 36,PAS 49,DRI 45,DEF 63,PHY 74,2,3,L/H,Right,1400
15426,,Connor Randall Ross County | SPFL,64,RB RWB LB,200,PAC 66,SHO 48,PAS 59,DRI 61,DEF 61,PHY 65,2,4,H/M,Right,1597
15427,,Anders Lindegaard Helsingborgs IF | SWE 1,64,GK,9.2K,DIV 65,HAN 64,KIC 65,REF 63,SPD 40,POS 63,1,2,M/M,Right,878
15428,,Luca Gemello Torino | ITA 1,64,GK,250,DIV 64,HAN 64,KIC 66,REF 67,SPD 31,POS 65,1,2,M/M,Right,584
15429,,Daniel Leo Gretarsson Slask Wroclaw | POL 1,64,CB,200,PAC 68,SHO 52,PAS 58,DRI 59,DEF 64,PHY 69,2,3,M/M,Left,1668
15430,,Iker Bravo Real Madrid | ESP 1,64,ST RM CF,20.5K,PAC 69,SHO 64,PAS 50,DRI 62,DEF 23,PHY 57,3,4,H/M,Right,1488
15431,,Eirik Ulland Andersen Molde FK | NOR 1,64,RM LM RW,200,PAC 70,SHO 64,PAS 65,DRI 62,DEF 34,PHY 55,3,2,M/L,Right,1629
15432,,Cameron Dawson Sheffield Wed | ENG 3,64,GK,200,DIV 64,HAN 62,KIC 64,REF 64,SPD 54,POS 62,1,3,M/M,Right,883
15433,,Adam Clayton Doncaster | ENG 4,64,CDM CM,7.5K,PAC 45,SHO 59,PAS 64,DRI 61,DEF 62,PHY 61,2,3,L/H,Right,1682
15434,,James Hill AFC Bournemouth | ENG 1,64,CB,8.8K,PAC 66,SHO 25,PAS 44,DRI 49,DEF 63,PHY 68,2,3,M/M,Right,1398
15435,,Louie Barry MK Dons | ENG 3,64,LW LM,2.4K,PAC 81,SHO 62,PAS 55,DRI 66,DEF 21,PHY 55,3,2,H/M,Right,1524
15436,,Deian Boldor AFC Chindia | ROM 1,64,CB,200,PAC 68,SHO 32,PAS 41,DRI 43,DEF 64,PHY 74,2,2,M/M,Left,1411
15437,,Tommy Thompson SJ Earthquakes | MLS,64,RB RWB LB,250,PAC 64,SHO 52,PAS 60,DRI 71,DEF 58,PHY 62,4,2,H/M,Right,1667
15438,,Javi Cueto Atletico de Madrid | ESP 1,64,ST CF,700,PAC 66,SHO 64,PAS 50,DRI 62,DEF 25,PHY 71,2,4,H/H,Right,1542
15439,,Mirko Kos FK Austria Wien | AUT 1,64,GK,200,DIV 64,HAN 60,KIC 57,REF 68,SPD 41,POS 62,1,3,M/M,Right,697
15440,,Matias Borgogno Velez Sarsfield | LIB,64,GK,4.5K,DIV 61,HAN 66,KIC 60,REF 63,SPD 40,POS 65,1,3,M/M,Right,809
15441,,Janus Drachmann AC Horsens | DEN 1,64,CDM CM,200,PAC 56,SHO 52,PAS 59,DRI 60,DEF 61,PHY 70,2,3,M/H,Right,1663
15442,,Christopher Telo IFK Norrkoping | SWE 1,64,LWB LB,250,PAC 68,SHO 44,PAS 60,DRI 63,DEF 58,PHY 61,3,4,M/M,Right,1651
15443,,Henrique Jocu Portimonense SC | POR 1,64,CDM,200,PAC 66,SHO 41,PAS  57,DRI 61,DEF 63,PHY 63,2,3,M/M,Right,1579
15444,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
15445,,Erling Knudtzon Molde FK | NOR 1,64,RWB RB RM,200,PAC 83,SHO 59,PAS 57,DRI 62,DEF 57,PHY 67,3,2,H/M,Right,1714
15446,,Marius Adamonis Latium | ITA 1,64,GK,550,DIV 67,HAN 66,KIC 57,REF 65,SPD 21,POS 59,1,3,M/M,Right,607
15447,,Nayel Mehssatou KV Kortrijk | BEL 1,64,RB RWB LB,200,PAC 75,SHO 46,PAS 58,DRI 69,DEF 58,PHY 53,3,5,M/M,Right,1671
15448,,Derik Lacerda SD Ponferradina | ESP 2,64,ST CF LW,200,PAC 62,SHO 63,PAS 53,DRI 65,DEF 32,PHY 67,2,2,M/L,Right,1521
15449,,Eric Miller Nashville SC | MLS,64,RB RWB CB LB,10K,PAC 73,SHO 37,PAS 52,DRI 58,DEF 59,PHY 70,2,3,M/H,Right,1553
15450,,Samuel Mraz CD Mirandes | ESP 2,64,ST CF,10K,PAC 72,SHO 61,PAS 53,DRI 63,DEF 32,PHY 58,3,3,M/L,Right,1551
15451,,Giannis Konstantelias PAOK FC | GRE 1,64,CAM RW,250,PAC 72,SHO 57,PAS 61,DRI 71,DEF 34,PHY 41,4,5,H/M,Right,1542
15452,,Lukas Scherff Hansa Rostock | GER 2,64,LB LWB,200,PAC 77,SHO 51,PAS 55,DRI 66,DEF 55,PHY 71,3,3,H/H,Left,1687
15453,,Robin Meisner Viktoria Koln | GER 3,64,ST CF LW,250,PAC 68,SHO 65,PAS 43,DRI 62,DEF 22,PHY 64,2,4,H/M,Right,1466
15454,,Alexander Faltsetas Helsingborgs IF | SWE 1,64,CM CDM,5.4K,PAC 50,SHO 54,PAS 63,DRI 61,DEF 66,PHY 77,2,3,M/H,Right,1766
15455,,Junior Kadile FC Famalicao | POR 1,64,LM LW,200,PAC 80,SHO 64,PAS 57,DRI 68,DEF 23,PHY 52,3,3,M/M,Right,1535
15456,,Hikmet Ciftci Kaiserslautern | GER 2,64,CM CDM,9.7K,PAC 68,SHO 52,PAS 62,DRI 66,DEF 51,PHY 63,2,3,M/H,Left,1669
15457,,Thomas Thiesson Kristensen AGF | DEN 1,64,CB,450,PAC 60,SHO 26,PAS 43,DRI 54,DEF 63,PHY 74,2,3,M/M,Right,1380
15458,,Ionut Balaur CS Mioveni | ROM 1,64,CB,250,PAC 59,SHO 39,PAS 47,DRI 46,DEF 64,PHY 74,2,3,M/M,Right,1477
15459,,Ionut Serban FC Arges | ROM 1,64,CM CDM CAM,200,PAC 59,SHO 59,PAS 63,DRI 65,DEF 50,PHY 64,3,2,M/M,Right,1671
15460,,Yang Shuai Henan SSLM FC | CHN 1,64,CB,250,PAC 62,SHO 32,PAS 42,DRI 42,DEF 61,PHY 77,2,2,L/M,Right,1409
15461,,Mariusz Fornalczyk Pogon Szczecin | POL 1,64,RM LM RW,3.9K,PAC 88,SHO 50,PAS 50,DRI 71,DEF 27,PHY 53,3,3,H/M,Left,1457
15462,,Robin Ziegele FSV Zwickau | GER 3,64,CB,200,PAC 66,SHO 28,PAS 38,DRI 48,DEF 63,PHY 76,2,3,M/M,Right,1413
15463,,Hannibal Mejbri Birmingham City | ENG 2,64,CAM CM,200,PAC 70,SHO 52,PAS 64,DRI 67,DEF 52,PHY 59,3,3,H/M,Right,1649
15464,,Silviu Balaure FC Hermannstadt | ROM 1,64,LW LM RW,200,PAC 75,SHO 56,PAS 60,DRI 66,DEF 43,PHY 59,2,3,M/M,Right,1601
15465,,Dom Dwyer Atlanta United | MLS,64,ST CF,8.7K,PAC 63,SHO 65,PAS 51,DRI 63,DEF 32,PHY 65,3,4,H/L,Left,1609
15466,,Andres Sarmiento FC Vizela | POR 1,64,LW LM RW,6.4K,PAC 72,SHO 59,PAS 51,DRI 69,DEF 27,PHY 60,3,3,H/L,Right,1492
15467,,Milosz Trojak Korona Kielce | POL 1,64,CDM CB,200,PAC 57,SHO 47,PAS 59,DRI 58,DEF 63,PHY 71,2,2,M/M,Right,1613
15468,,Tomislav Uskok Macarthur FC | AUS 1,64,CB,200,PAC 60,SHO 35,PAS 47,DRI 45,DEF 61,PHY 78,2,3,M/M,Right,1421
15469,,Richmond Tachie SC Paderborn 07 | GER 2,64,ST RM CF,200,PAC 83,SHO 61,PAS 56,DRI 67,DEF 28,PHY 60,3,3,M/L,Right,1600
15470,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
15471,,Wesley Jobello  UTA Arad | ROM 1,64,RM LM RW,2.1K,PAC 70,SHO 62,PAS 60,DRI 65,DEF 26,PHY 58,3,3,M/M,Right,1552
15472,,Apostolos Giannou  Kerala Blasters | IND 1,64,ST CF,200,PAC 58,SHO 63,PAS 52,DRI 61,DEF 35,PHY 73,3,4,H/M,Right,1565
15473,,Hubert Matynia Miedz Legnica | POL 1,64,LB LWB,200,PAC 75,SHO 45,PAS 51,DRI 59,DEF 61,PHY 62,3,4,H/M,Right,1598
15474,,Alexander Nollenberger SpVgg Bayreuth | GER 3,64,LM RM LW,250,PAC 73,SHO 57,PAS 58,DRI 64,DEF 39,PHY 60,2,3,M/M,Right,1556
15475,,Jordan White Ross County | SPFL,64,ST CF,200,PAC 51,SHO 65,PAS 49,DRI 58,DEF 27,PHY 73,2,3,M/M,Right,1425
15476,,Yanis Begraoui Toulouse FC | FRA 1,64,ST CF RW,8.1K,PAC 76,SHO 61,PAS 52,DRI 66,DEF 21,PHY 58,3,5,H/L,Right,1504
15477,,Joris Sainati SC Bastia | FRA 2,64,CB,200,PAC 63,SHO 31,PAS 53,DRI 47,DEF 62,PHY 76,2,2,L/H,Right,1478
15478,,Agon Mucolli Odense BK | DEN 1,64,LW LM,250,PAC 72,SHO 53,PAS 57,DRI 68,DEF 34,PHY 52,4,3,H/M,Right,1519
15479,,Kevin Schur SC Bastia | FRA 2,64,RWB RB LWB LM,200,PAC 78,SHO 59,PAS 59,DRI 62,DEF 58,PHY 71,2,3,H/M,Right,1740
15480,,Marcus Antonsson IFK Varnamo | SWE 1,64,ST CF,750,PAC 76,SHO 63,PAS 52,DRI 63,DEF 35,PHY 71,2,3,M/H,Right,1618
15481,,Callum Doyle Coventry City | ENG 2,64,CB LB,250,PAC 62,SHO 27,PAS 50,DRI 56,DEF 63,PHY 71,2,3,M/M,Left,1447
15482,,Ismael Benegas The Strongest | LIB,64,CB,1.1K,PAC 33,SHO 30,PAS 47,DRI 47,DEF 65,PHY 65,2,3,M/M,Right,1339
15483,,Manfred Starke VfB Oldenburg | GER 3,64,ST CM CAM CF,750,PAC 74,SHO 66,PAS 62,DRI 66,DEF 33,PHY 68,3,3,M/H,Left,1692
15484,,Takuto Oshima Cracovia | POL 1,64,CAM CF,250,PAC  65,SHO 45,PAS 64,DRI 69,DEF 53,PHY 52,4,3,M/M,Right,1602
15485,,Marco Lund IFK Norrkoping | SWE 1,64,CB,200,PAC 52,SHO 36,PAS 50,DRI 61,DEF 65,PHY 70,2,3,M/M,Right,1534
15486,,Christian Kinsombi SV Sandhausen | GER 2,64,LM RM LW,200,PAC 78,SHO  45,PAS 57,DRI 67,DEF 31,PHY 58,3,4,M/M,Right,1492
15487,,Jakub Labojko Brescia | ITA 2,64,CDM,250,PAC 69,SHO 39,PAS 55,DRI 61,DEF 65,PHY 68,2,2,L/M,Right,1604
15488,,Lee Tomlin Doncaster | ENG 4,64,CAM,750,PAC 49,SHO 64,PAS 64,DRI 67,DEF 37,PHY 60,3,3,M/L,Right,1611
15489,,Sebastian Gonzalez LDU Quito | SUD,64,CM LM CAM,200,PAC 71,SHO 56,PAS 61,DRI 64,DEF 54,PHY 55,3,3,M/M,Left,1624
15490,,Jason Lowe Salford City | ENG 4,64,RB RWB CDM,200,PAC 56,SHO 50,PAS 58,DRI 59,DEF 61,PHY 76,2,3,M/H,Right,1650
15491,,Davide Bettella Palermo | ITA 2,64,CB,200,PAC 53,SHO 26,PAS 39,DRI 48,DEF 67,PHY 58,2,3,L/M,Right,1320
15492,,Nenass Aalesunds FK | NOR 1,64,CDM CM,7.1K,PAC 76,SHO 54,PAS 59,DRI 65,DEF 60,PHY 70,2,3,H/H,Right,1725
15493,,Valentin Rodriguez Penarol | LIB,64,LB LWB LM,1K,PAC 77,SHO 52,PAS 53,DRI 64,DEF 56,PHY 59,2,2,M/M,Left,1601
15494,,Pietro Perdichizzi KVC Westerlo | BEL 1,64,CB,250,PAC 67,SHO 34,PAS 48,DRI 49,DEF 63,PHY 68,2,2,M/M,Left,1491
15495,,Toby Savin Accrington | ENG 3,64,GK,250,DIV 65,HAN 61,KIC 65,REF 66,SPD 45,POS 62,1,3,M/M,Right,871
15496,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
15497,,Juan Pablo Passaglia AFC Chindia | ROM 1,64,CM CDM,9.2K,PAC 67,SHO 52,PAS 61,DRI 61,DEF 55,PHY 60,3,3,M/M,Left,1624
15498,,Christos Gravius Degerfors IF | SWE 1,64,CM,200,PAC 66,SHO 51,PAS 64,DRI 67,DEF 52,PHY 62,3,2,M/M,Left,1675
15499,,Lee Woong Hee Gangwon FC | KOR 1,64,CB,200,PAC 71,SHO 30,PAS 52,DRI 58,DEF 63,PHY 73,2,3,M/H,Right,1524
15500,,Jon Taylor Doncaster | ENG 4,64,RW RM,200,PAC 85,SHO 57,PAS 58,DRI 66,DEF 27,PHY 41,3,3,H/H,Right,1547
15501,,Sebastian Nanasi Kalmar FF | SWE 1,64,CAM LW,3.8K,PAC 71,SHO 58,PAS 56,DRI 71,DEF 29,PHY 57,3,3,H/M,Right,1526
15502,,Magnus Knudsen Lillestrom SK | NOR 1,64,CM,250,PAC 69,SHO 51,PAS 61,DRI 65,DEF 60,PHY 57,2,3,M/H,Right,1637
15503,,Karol Niemczycki Cracovia | POL 1,64,GK,200,DIV 65,HAN 65,KIC 61,REF 66,SPD 28,POS 65,1,3,M/M,Left,605
15504,,Ali Karimi Kayserispor | TUR 1,64,CAM,200,PAC 59,SHO 61,PAS 62,DRI 66,DEF 51,PHY 63,2,3,H/M,Right,1642
15505,,Kwon Soon Hyung  Seongnam FC | KOR 1,64,CM CDM LM,200,PAC 40,SHO 64,PAS 68,DRI 65,DEF 61,PHY 54,3,3,M/M,Right,1710
15506,,Fabian Greilinger  1860 Munchen | GER 3,64,LB LWB RM LM,200,PAC 80,SHO 47,PAS 55,DRI 68,DEF 54,PHY 59,2,3,H/M,Left,1586
15507,,Will Grigg MK Dons | ENG 3,64,ST CF,200,PAC 66,SHO 65,PAS 48,DRI 64,DEF 32,PHY 64,3,3,M/M,Right,1559
